concept_id,concept_code,concept_name,vocabulary_id,cluster,category
4098164,191477001,Pathological alcohol intoxication,SNOMED,Alcohol,Substance Use and Dependence
4109691,284591009,Persistent alcohol abuse,SNOMED,Alcohol,Substance Use and Dependence
37017563,713862009,Severe alcohol dependence,SNOMED,Alcohol,Substance Use and Dependence
37018663,97571000119109,Thrombocytopenia co-occurrent and due to alcoholism,SNOMED,Alcohol,Substance Use and Dependence
4310679,85561006,Uncomplicated alcohol withdrawal,SNOMED,Alcohol,Substance Use and Dependence
4099809,191865004,Combined opioid with other drug dependence,SNOMED,Opioid Related,Substance Use and Dependence
4100520,191869005,Combined opioid with other drug dependence in remission,SNOMED,Opioid Related,Substance Use and Dependence
4102817,191867007,"Combined opioid with other drug dependence, continuous",SNOMED,Opioid Related,Substance Use and Dependence
4103413,191868002,"Combined opioid with other drug dependence, episodic",SNOMED,Opioid Related,Substance Use and Dependence
440693,191819002,Continuous opioid dependence,SNOMED,Opioid Related,Substance Use and Dependence
440379,191820008,Episodic opioid dependence,SNOMED,Opioid Related,Substance Use and Dependence
4043555,230443000,Narcotic withdrawal epilepsy,SNOMED,Opioid Related,Substance Use and Dependence
436088,191914006,Nondependent opioid abuse in remission,SNOMED,Opioid Related,Substance Use and Dependence
435798,191913000,"Nondependent opioid abuse, episodic",SNOMED,Opioid Related,Substance Use and Dependence
438130,5602001,Opioid abuse,SNOMED,Opioid Related,Substance Use and Dependence
438120,75544000,Opioid dependence,SNOMED,Opioid Related,Substance Use and Dependence
432301,191821007,Opioid dependence in remission,SNOMED,Opioid Related,Substance Use and Dependence
4336384,87132004,Opioid withdrawal,SNOMED,Opioid Related,Substance Use and Dependence
4230779,88926005,Opioid-induced sleep disorder,SNOMED,Opioid Related,Substance Use and Dependence
4338024,231467000,Absinthe addiction,SNOMED,Other Substances,Substance Use and Dependence
4089921,280986007,Abuse of antacids,SNOMED,Other Substances,Substance Use and Dependence
440992,191928000,Abuse of antidepressant drug,SNOMED,Other Substances,Substance Use and Dependence
4091715,280984005,Abuse of herbal medicine,SNOMED,Other Substances,Substance Use and Dependence
43020473,288281000119100,Abuse of herbal medicine or folk remedy,SNOMED,Other Substances,Substance Use and Dependence
4091714,280982009,Abuse of laxatives,SNOMED,Other Substances,Substance Use and Dependence
4148093,268727002,Abuse of non-dependence-producing substances,SNOMED,Other Substances,Substance Use and Dependence
4333674,231459008,Abuse of nonpsychotropic analgesic drugs,SNOMED,Other Substances,Substance Use and Dependence
4338023,231458000,Abuse of steroids,SNOMED,Other Substances,Substance Use and Dependence
4092159,280983004,Abuse of vitamins,SNOMED,Other Substances,Substance Use and Dependence
432878,84758004,Amphetamine abuse,SNOMED,Other Substances,Substance Use and Dependence
438126,427205009,"Amphetamine abuse, continuous",SNOMED,Other Substances,Substance Use and Dependence
433745,429692000,"Amphetamine abuse, episodic",SNOMED,Other Substances,Substance Use and Dependence
432884,191845006,Amphetamine or psychostimulant dependence in remission,SNOMED,Other Substances,Substance Use and Dependence
434916,191843004,"Amphetamine or psychostimulant dependence, continuous",SNOMED,Other Substances,Substance Use and Dependence
441262,191844005,"Amphetamine or psychostimulant dependence, episodic",SNOMED,Other Substances,Substance Use and Dependence
4300655,78358001,Amphetamine withdrawal,SNOMED,Other Substances,Substance Use and Dependence
4319464,95635002,Caffeine withdrawal,SNOMED,Other Substances,Substance Use and Dependence
4210451,56194001,Caffeine-induced sleep disorder,SNOMED,Other Substances,Substance Use and Dependence
44782433,27051000119102,Chronic abuse of laxatives,SNOMED,Other Substances,Substance Use and Dependence
432303,78267003,Cocaine abuse,SNOMED,Other Substances,Substance Use and Dependence
436389,31956009,Cocaine dependence,SNOMED,Other Substances,Substance Use and Dependence
432302,191833002,Cocaine dependence in remission,SNOMED,Other Substances,Substance Use and Dependence
433994,191831000,"Cocaine dependence, continuous",SNOMED,Other Substances,Substance Use and Dependence
440692,191832007,"Cocaine dependence, episodic",SNOMED,Other Substances,Substance Use and Dependence
4216493,80868005,Cocaine withdrawal,SNOMED,Other Substances,Substance Use and Dependence
4331287,22574000,Cocaine-induced sleep disorder,SNOMED,Other Substances,Substance Use and Dependence
433746,191873008,"Combined drug dependence, excluding opioid, continuous",SNOMED,Other Substances,Substance Use and Dependence
440380,191874002,"Combined drug dependence, excluding opioid, episodic",SNOMED,Other Substances,Substance Use and Dependence
433458,191875001,"Combined drug dependence, excluding opioid, in remission",SNOMED,Other Substances,Substance Use and Dependence
436370,191871005,"Combined drug dependence, excluding opioids",SNOMED,Other Substances,Substance Use and Dependence
37311994,788904003,Disorder caused by dissociative drug,SNOMED,Other Substances,Substance Use and Dependence
37311993,788905002,Disorder caused by stimulant,SNOMED,Other Substances,Substance Use and Dependence
436954,26416006,Drug abuse,SNOMED,Other Substances,Substance Use and Dependence
43530681,1471000119103,Drug abuse in remission,SNOMED,Other Substances,Substance Use and Dependence
4145220,426590003,"Drug abuse, continuous",SNOMED,Other Substances,Substance Use and Dependence
440069,191816009,Drug dependence,SNOMED,Other Substances,Substance Use and Dependence
43530680,1461000119109,Drug dependence in remission,SNOMED,Other Substances,Substance Use and Dependence
44782714,153491000119103,"Drug dependence, continuous",SNOMED,Other Substances,Substance Use and Dependence
43021844,153501000119105,"Drug dependence, episodic",SNOMED,Other Substances,Substance Use and Dependence
4300520,78092008,Drug rehabilitation,SNOMED,Other Substances,Substance Use and Dependence
441260,363101005,Drug withdrawal,SNOMED,Other Substances,Substance Use and Dependence
435792,418475009,Drug-induced sleep disorder,SNOMED,Other Substances,Substance Use and Dependence
444363,87858002,Drug-related disorder,SNOMED,Other Substances,Substance Use and Dependence
4143110,425533007,Episodic drug abuse,SNOMED,Other Substances,Substance Use and Dependence
437245,74851005,Hallucinogen abuse,SNOMED,Other Substances,Substance Use and Dependence
433180,38247002,Hallucinogen dependence,SNOMED,Other Substances,Substance Use and Dependence
434921,191851001,Hallucinogen dependence in remission,SNOMED,Other Substances,Substance Use and Dependence
441271,191849000,"Hallucinogen dependence, continuous",SNOMED,Other Substances,Substance Use and Dependence
432304,191850000,"Hallucinogen dependence, episodic",SNOMED,Other Substances,Substance Use and Dependence
443236,268640002,Hypnotic or anxiolytic dependence,SNOMED,Other Substances,Substance Use and Dependence
434015,191827006,Hypnotic or anxiolytic dependence in remission,SNOMED,Other Substances,Substance Use and Dependence
435533,191825003,"Hypnotic or anxiolytic dependence, continuous",SNOMED,Other Substances,Substance Use and Dependence
438393,191826002,"Hypnotic or anxiolytic dependence, episodic",SNOMED,Other Substances,Substance Use and Dependence
4290538,70340006,Inhalant abuse,SNOMED,Other Substances,Substance Use and Dependence
4176120,5002000,Inhalant dependence,SNOMED,Other Substances,Substance Use and Dependence
37309774,12398361000119105,Mental disorder caused by methamphetamine,SNOMED,Other Substances,Substance Use and Dependence
40483111,442351006,Mental disorder due to drug,SNOMED,Other Substances,Substance Use and Dependence
37309776,12398281000119105,Methamphetamine withdrawal,SNOMED,Other Substances,Substance Use and Dependence
44813498,764651000000101,Nondependent antidepressant type drug abuse,SNOMED,Other Substances,Substance Use and Dependence
439313,191932006,Nondependent antidepressant type drug abuse in remission,SNOMED,Other Substances,Substance Use and Dependence
434627,191930003,"Nondependent antidepressant type drug abuse, continuous",SNOMED,Other Substances,Substance Use and Dependence
434917,191931004,"Nondependent antidepressant type drug abuse, episodic",SNOMED,Other Substances,Substance Use and Dependence
436098,191920007,Nondependent cocaine abuse in remission,SNOMED,Other Substances,Substance Use and Dependence
439796,191918009,"Nondependent cocaine abuse, continuous",SNOMED,Other Substances,Substance Use and Dependence
436089,191919001,"Nondependent cocaine abuse, episodic",SNOMED,Other Substances,Substance Use and Dependence
441272,191901005,Nondependent hallucinogen abuse in remission,SNOMED,Other Substances,Substance Use and Dependence
440381,191899001,"Nondependent hallucinogen abuse, continuous",SNOMED,Other Substances,Substance Use and Dependence
438732,191900006,"Nondependent hallucinogen abuse, episodic",SNOMED,Other Substances,Substance Use and Dependence
4150795,268647004,Nondependent hypnotic or anxiolytic abuse,SNOMED,Other Substances,Substance Use and Dependence
4099933,191907009,Nondependent hypnotic or anxiolytic abuse in remission,SNOMED,Other Substances,Substance Use and Dependence
4100524,191905001,"Nondependent hypnotic or anxiolytic abuse, continuous",SNOMED,Other Substances,Substance Use and Dependence
4099932,191906000,"Nondependent hypnotic or anxiolytic abuse, episodic",SNOMED,Other Substances,Substance Use and Dependence
439312,191934007,Nondependent mixed drug abuse,SNOMED,Other Substances,Substance Use and Dependence
4103426,191938005,Nondependent mixed drug abuse in remission,SNOMED,Other Substances,Substance Use and Dependence
436097,191936009,"Nondependent mixed drug abuse, continuous",SNOMED,Other Substances,Substance Use and Dependence
440694,191937000,"Nondependent mixed drug abuse, episodic",SNOMED,Other Substances,Substance Use and Dependence
441833,25508008,Pathological drug intoxication,SNOMED,Other Substances,Substance Use and Dependence
46270338,21841000119100,Phencyclidine induced mental problem,SNOMED,Other Substances,Substance Use and Dependence
4149772,311173003,Phencyclidine-related disorder,SNOMED,Other Substances,Substance Use and Dependence
4239381,91388009,Psychoactive substance abuse,SNOMED,Other Substances,Substance Use and Dependence
4080762,2403008,Psychoactive substance dependence,SNOMED,Other Substances,Substance Use and Dependence
37110467,724724008,Psychoactive substance dependence with current use,SNOMED,Other Substances,Substance Use and Dependence
4004672,11061003,Psychoactive substance use disorder,SNOMED,Other Substances,Substance Use and Dependence
37110468,724725009,Psychoactive substance withdrawal without complication,SNOMED,Other Substances,Substance Use and Dependence
4245840,396344000,Psychoactive substance-induced organic intoxication,SNOMED,Other Substances,Substance Use and Dependence
4192127,74934004,Psychoactive substance-induced withdrawal syndrome,SNOMED,Other Substances,Substance Use and Dependence
443274,275471001,Psychostimulant dependence,SNOMED,Other Substances,Substance Use and Dependence
4176464,428370001,Psychostimulant withdrawal,SNOMED,Other Substances,Substance Use and Dependence
442601,64386003,Sedative abuse,SNOMED,Other Substances,Substance Use and Dependence
43020446,23601000119102,Sedative withdrawal,SNOMED,Other Substances,Substance Use and Dependence
4239812,57588009,"Sedative, hypnotic AND/OR anxiolytic-induced sleep disorder",SNOMED,Other Substances,Substance Use and Dependence
37110470,724727001,Seizure co-occurrent and due to psychoactive substance withdrawal,SNOMED,Other Substances,Substance Use and Dependence
40479573,441527004,Stimulant abuse,SNOMED,Other Substances,Substance Use and Dependence
40483172,442406005,Stimulant dependence,SNOMED,Other Substances,Substance Use and Dependence
42539354,762323002,Stimulant intoxication,SNOMED,Other Substances,Substance Use and Dependence
4279309,66214007,Substance abuse,SNOMED,Other Substances,Substance Use and Dependence
4002572,10028000,"Uncomplicated sedative, hypnotic AND/OR anxiolytic withdrawal",SNOMED,Other Substances,Substance Use and Dependence
37110447,724701001,Volatile inhalant withdrawal,SNOMED,Other Substances,Substance Use and Dependence
434327,37344009,Cannabis abuse,SNOMED,THC,Substance Use and Dependence
440387,85005007,Cannabis dependence,SNOMED,THC,Substance Use and Dependence
440996,191839003,Cannabis dependence in remission,SNOMED,THC,Substance Use and Dependence
433452,191837001,"Cannabis dependence, continuous",SNOMED,THC,Substance Use and Dependence
437838,191838006,"Cannabis dependence, episodic",SNOMED,THC,Substance Use and Dependence
45766641,703848005,Cannabis withdrawal,SNOMED,THC,Substance Use and Dependence
42537692,737226008,Disorder caused by cannabis,SNOMED,THC,Substance Use and Dependence
42539702,737334000,Disorder caused by synthetic cannabinoid use,SNOMED,THC,Substance Use and Dependence
435231,191895007,Nondependent cannabis abuse in remission,SNOMED,THC,Substance Use and Dependence
434019,191893000,"Nondependent cannabis abuse, continuous",SNOMED,THC,Substance Use and Dependence
434328,191894006,"Nondependent cannabis abuse, episodic",SNOMED,THC,Substance Use and Dependence
37109955,723937009,Sleep disorder caused by cannabis,SNOMED,THC,Substance Use and Dependence
42537778,737342004,Sleep disorder caused by synthetic cannabinoid,SNOMED,THC,Substance Use and Dependence
42539100,737336003,Synthetic cannabinoid abuse,SNOMED,THC,Substance Use and Dependence
42537773,737337007,Synthetic cannabinoid dependence,SNOMED,THC,Substance Use and Dependence
42537772,737335004,Synthetic cannabinoid intoxication,SNOMED,THC,Substance Use and Dependence
42537774,737338002,Synthetic cannabinoid withdrawal,SNOMED,THC,Substance Use and Dependence
4218741,81703003,Chews tobacco,SNOMED,Tobacco,Substance Use and Dependence
4276526,65568007,Cigarette smoker,SNOMED,Tobacco,Substance Use and Dependence
37110444,724697004,Harmful pattern of use of nicotine,SNOMED,Tobacco,Substance Use and Dependence
4209423,56294008,Nicotine dependence,SNOMED,Tobacco,Substance Use and Dependence
4233811,90755006,Nicotine withdrawal,SNOMED,Tobacco,Substance Use and Dependence
4146763,30310000,Nicotine-induced organic mental disorder,SNOMED,Tobacco,Substance Use and Dependence
4103418,191889006,Tobacco dependence in remission,SNOMED,Tobacco,Substance Use and Dependence
437264,89765005,Tobacco dependence syndrome,SNOMED,Tobacco,Substance Use and Dependence
4005823,110483000,Tobacco user,SNOMED,Tobacco,Substance Use and Dependence
762975,434451000124105,Acute tic disorder,SNOMED,Tic Disorder,Tic Disorders
4296290,76236006,Atypical tic disorder,SNOMED,Tic Disorder,Tic Disorders
375221,7794004,Chronic motor tic disorder,SNOMED,Tic Disorder,Tic Disorders
4250625,73462009,Chronic vocal tic disorder,SNOMED,Tic Disorder,Tic Disorders
4048017,230539002,Cluster tic syndrome,SNOMED,Tic Disorder,Tic Disorders
4044061,230334008,Drug-induced tic,SNOMED,Tic Disorder,Tic Disorders
4034990,23772009,Dysphonia of Gilles de la Tourette's syndrome,SNOMED,Tic Disorder,Tic Disorders
4047760,230335009,Facial tic disorder,SNOMED,Tic Disorder,Tic Disorders
4046101,230338006,Gestural tic disorder,SNOMED,Tic Disorder,Tic Disorders
379782,5158005,Gilles de la Tourette's syndrome,SNOMED,Tic Disorder,Tic Disorders
4299571,402732001,Habit tic,SNOMED,Tic Disorder,Tic Disorders
4299573,402735004,Habit tic affecting hair,SNOMED,Tic Disorder,Tic Disorders
4291439,402733006,Habit tic affecting skin,SNOMED,Tic Disorder,Tic Disorders
37119137,724544000,Infection causing tic,SNOMED,Tic Disorder,Tic Disorders
4150015,267414004,Jumping disease,SNOMED,Tic Disorder,Tic Disorders
4179767,50643003,Latah,SNOMED,Tic Disorder,Tic Disorders
4044062,230337001,Motor tic disorder,SNOMED,Tic Disorder,Tic Disorders
36716895,723122006,Primary tic disorder,SNOMED,Tic Disorder,Tic Disorders
4196373,44433009,Recurrent transient tic disorder,SNOMED,Tic Disorder,Tic Disorders
36716790,722972004,Secondary tic disorder,SNOMED,Tic Disorder,Tic Disorders
4220327,40083003,Stereotypic movement disorder with self-injurious behavior,SNOMED,Tic Disorder,Tic Disorders
37110406,724652008,Stereotypic movement disorder without self-injurious behavior,SNOMED,Tic Disorder,Tic Disorders
4207660,5507002,Stereotypy habit disorder,SNOMED,Tic Disorder,Tic Disorders
35622928,765169002,Telephone scatologia,SNOMED,Tic Disorder,Tic Disorders
381839,568005,Tic disorder,SNOMED,Tic Disorder,Tic Disorders
37110326,724545004,Tic due to and following infection,SNOMED,Tic Disorder,Tic Disorders
36716791,722973009,Tic due to developmental disorder,SNOMED,Tic Disorder,Tic Disorders
377265,191990001,Transient childhood tic,SNOMED,Tic Disorder,Tic Disorders
37312584,789053008,Transient motor tic,SNOMED,Tic Disorder,Tic Disorders
4210636,56573006,Transient tic disorder,SNOMED,Tic Disorder,Tic Disorders
4226426,8511007,"Transient tic disorder, single episode",SNOMED,Tic Disorder,Tic Disorders
